HealthBoard,FinancialYear,Category breakdown,MetricType,Value
Cwm Taf Morgannwg University,2021-22,poisoning_total,PctTotal,0.826857
Cwm Taf Morgannwg University,2021-22,healthy_individuals_includes_screening_total,PctTotal,3.580214
Cwm Taf Morgannwg University,2021-22,social_care_needs_total,PctTotal,1.154101
Cwm Taf Morgannwg University,2021-22,other_total,PctTotal,14.002389
Cwm Taf Morgannwg University,2021-22,general_medical_services,PctTotal,5.21836
Cwm Taf Morgannwg University,2021-22,open_access,PctTotal,2.164166
Cwm Taf Morgannwg University,2021-22,continuing_care,PctTotal,1.14796
Cwm Taf Morgannwg University,2021-22,other_phw_functions,PctTotal,1.184387
Cwm Taf Morgannwg University,2021-22,other_expenditure,PctTotal,4.287516
Cwm Taf Morgannwg University,2022-23,total,PctTotal,100.0
Cwm Taf Morgannwg University,2022-23,infectious_diseases_total,PctTotal,3.131342
Cwm Taf Morgannwg University,2022-23,cancers_tumours_total,PctTotal,6.794874
Cwm Taf Morgannwg University,2022-23,blood_disorders_total,PctTotal,1.150447
Cwm Taf Morgannwg University,2022-23,endocrine_nutritional_metabolic_problems_total,PctTotal,4.903328
Cwm Taf Morgannwg University,2022-23,diabetes,PctTotal,2.061468
Cwm Taf Morgannwg University,2022-23,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.84186
Cwm Taf Morgannwg University,2022-23,mental_health_problems_total,PctTotal,12.143911
Cwm Taf Morgannwg University,2022-23,general_mental_illness,PctTotal,6.801256
Cwm Taf Morgannwg University,2022-23,elderly_mental_illness,PctTotal,2.973931
Cwm Taf Morgannwg University,2022-23,child_adolescent_mental_health_services,PctTotal,0.960836
Cwm Taf Morgannwg University,2022-23,other_mental_health_problems,PctTotal,1.407887
Cwm Taf Morgannwg University,2022-23,learning_disability_problems_total,PctTotal,1.005645
Cwm Taf Morgannwg University,2022-23,neurological_system_problems_total,PctTotal,4.295849
Cwm Taf Morgannwg University,2022-23,eyevision_problems_total,PctTotal,2.54921
Cwm Taf Morgannwg University,2022-23,hearing_problems_total,PctTotal,0.586237
Cwm Taf Morgannwg University,2022-23,circulation_problems_total,PctTotal,7.343545
Cwm Taf Morgannwg University,2022-23,coronary_heart_disease,PctTotal,1.397834
Cwm Taf Morgannwg University,2022-23,cerebrovascular_disease,PctTotal,1.231837
Cwm Taf Morgannwg University,2022-23,other_problems_of_circulation,PctTotal,4.713874
Cwm Taf Morgannwg University,2022-23,respiratory_problems_total,PctTotal,6.54471
Cwm Taf Morgannwg University,2022-23,dental_problems_total,PctTotal,2.690476
Cwm Taf Morgannwg University,2022-23,gastro_intestinal_problems_total,PctTotal,6.995149
Cwm Taf Morgannwg University,2022-23,skin_problems_total,PctTotal,2.20204
Cwm Taf Morgannwg University,2022-23,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,3.810329
Cwm Taf Morgannwg University,2022-23,trauma_injuries_inc_burns_total,PctTotal,8.15958
Cwm Taf Morgannwg University,2022-23,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.328123
Cwm Taf Morgannwg University,2022-23,genital_tract_problems,PctTotal,1.111223
Cwm Taf Morgannwg University,2022-23,renal_problems,PctTotal,1.62397
Cwm Taf Morgannwg University,2022-23,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2022-23,sexually_transmitted_infections,PctTotal,0.021032
Cwm Taf Morgannwg University,2022-23,other_problems_of_the_genito_urinary_system,PctTotal,1.571897
Cwm Taf Morgannwg University,2022-23,maternity_reproductive_health_total,PctTotal,3.021128
Cwm Taf Morgannwg University,2022-23,neonates_total,PctTotal,0.804743
Cwm Taf Morgannwg University,2022-23,poisoning_total,PctTotal,1.017153
Cwm Taf Morgannwg University,2022-23,healthy_individuals_includes_screening_total,PctTotal,3.35305
Cwm Taf Morgannwg University,2022-23,social_care_needs_total,PctTotal,1.204617
Cwm Taf Morgannwg University,2022-23,other_total,PctTotal,11.964516
Cwm Taf Morgannwg University,2022-23,general_medical_services,PctTotal,4.781922
Cwm Taf Morgannwg University,2022-23,open_access,PctTotal,2.069845
Cwm Taf Morgannwg University,2022-23,continuing_care,PctTotal,1.425095
Cwm Taf Morgannwg University,2022-23,other_phw_functions,PctTotal,1.371742
Cwm Taf Morgannwg University,2022-23,other_expenditure,PctTotal,2.315913
Hywel Dda University,2009-10,total,PctTotal,100.0
Hywel Dda University,2009-10,infectious_diseases_total,PctTotal,1.291211
Hywel Dda University,2009-10,cancers_tumours_total,PctTotal,7.219721
Hywel Dda University,2009-10,blood_disorders_total,PctTotal,0.695119
Hywel Dda University,2009-10,endocrine_nutritional_metabolic_problems_total,PctTotal,3.053656
Hywel Dda University,2009-10,diabetes,PctTotal,1.335406
Hywel Dda University,2009-10,other_endocrine_nutritional_and_metabolic_problems,PctTotal,1.71825
Hywel Dda University,2009-10,mental_health_problems_total,PctTotal,10.841248
Hywel Dda University,2009-10,general_mental_illness,PctTotal,6.236367
Hywel Dda University,2009-10,elderly_mental_illness,PctTotal,2.757417
Hywel Dda University,2009-10,child_adolescent_mental_health_services,PctTotal,0.4627
Hywel Dda University,2009-10,other_mental_health_problems,PctTotal,1.384764
Hywel Dda University,2009-10,learning_disability_problems_total,PctTotal,3.130082
Hywel Dda University,2009-10,neurological_system_problems_total,PctTotal,2.734796
Hywel Dda University,2009-10,eyevision_problems_total,PctTotal,2.361981
Hywel Dda University,2009-10,hearing_problems_total,PctTotal,0.387183
Hywel Dda University,2009-10,circulation_problems_total,PctTotal,9.121326
Hywel Dda University,2009-10,coronary_heart_disease,PctTotal,3.451143
Hywel Dda University,2009-10,cerebrovascular_disease,PctTotal,1.353014
Hywel Dda University,2009-10,other_problems_of_circulation,PctTotal,4.31717
Hywel Dda University,2009-10,respiratory_problems_total,PctTotal,5.859428
Hywel Dda University,2009-10,dental_problems_total,PctTotal,3.063195
Hywel Dda University,2009-10,gastro_intestinal_problems_total,PctTotal,6.256507
Hywel Dda University,2009-10,skin_problems_total,PctTotal,1.914626
Hywel Dda University,2009-10,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,6.872013
Hywel Dda University,2009-10,trauma_injuries_inc_burns_total,PctTotal,7.992808
Hywel Dda University,2009-10,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.605402
Hywel Dda University,2009-10,genital_tract_problems,PctTotal,2.162582
Hywel Dda University,2009-10,renal_problems,PctTotal,0.271692
Hywel Dda University,2009-10,chronic_renal_failure,PctTotal,0.286272
Hywel Dda University,2009-10,sexually_transmitted_infections,PctTotal,0.0
Hywel Dda University,2009-10,other_problems_of_the_genito_urinary_system,PctTotal,1.884856
Hywel Dda University,2009-10,maternity_reproductive_health_total,PctTotal,3.386153
Hywel Dda University,2009-10,neonates_total,PctTotal,0.757328
Hywel Dda University,2009-10,poisoning_total,PctTotal,1.166552
Hywel Dda University,2009-10,healthy_individuals_includes_screening_total,PctTotal,2.39231
Hywel Dda University,2009-10,social_care_needs_total,PctTotal,0.784203
Hywel Dda University,2009-10,other_total,PctTotal,14.113153
Hywel Dda University,2009-10,general_medical_services,PctTotal,7.746272
Hywel Dda University,2009-10,open_access,PctTotal,1.481475
Hywel Dda University,2009-10,continuing_care,PctTotal,3.26593
Hywel Dda University,2009-10,other_phw_functions_3,PctTotal,0.0
Hywel Dda University,2009-10,other_expenditure,PctTotal,1.619476
Hywel Dda University,2010-11,total,PctTotal,100.0
Hywel Dda University,2010-11,infectious_diseases_total,PctTotal,1.303027
Hywel Dda University,2010-11,cancers_tumours_total,PctTotal,7.276114
Hywel Dda University,2010-11,blood_disorders_total,PctTotal,0.675574
Hywel Dda University,2010-11,endocrine_nutritional_metabolic_problems_total,PctTotal,3.312409
Hywel Dda University,2010-11,diabetes,PctTotal,1.64421
Hywel Dda University,2010-11,other_endocrine_nutritional_and_metabolic_problems,PctTotal,1.668198
Hywel Dda University,2010-11,mental_health_problems_total,PctTotal,10.596615
Hywel Dda University,2010-11,general_mental_illness,PctTotal,6.104011
Hywel Dda University,2010-11,elderly_mental_illness,PctTotal,2.412414
Hywel Dda University,2010-11,child_adolescent_mental_health_services,PctTotal,0.546818
Hywel Dda University,2010-11,other_mental_health_problems,PctTotal,1.533373
Hywel Dda University,2010-11,learning_disability_problems_total,PctTotal,2.91429
Hywel Dda University,2010-11,neurological_system_problems_total,PctTotal,2.884376
Hywel Dda University,2010-11,eyevision_problems_total,PctTotal,2.359957
Hywel Dda University,2010-11,hearing_problems_total,PctTotal,0.311848
Hywel Dda University,2010-11,circulation_problems_total,PctTotal,9.242432
Hywel Dda University,2010-11,coronary_heart_disease,PctTotal,3.715441
Hywel Dda University,2010-11,cerebrovascular_disease,PctTotal,1.385686
Hywel Dda University,2010-11,other_problems_of_circulation,PctTotal,4.141306
Hywel Dda University,2010-11,respiratory_problems_total,PctTotal,5.918029
Hywel Dda University,2010-11,dental_problems_total,PctTotal,2.907787
Hywel Dda University,2010-11,gastro_intestinal_problems_total,PctTotal,6.317449
Hywel Dda University,2010-11,skin_problems_total,PctTotal,1.973688
Hywel Dda University,2010-11,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,6.946781
Hywel Dda University,2010-11,trauma_injuries_inc_burns_total,PctTotal,7.17756
Hywel Dda University,2010-11,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.492893
Hywel Dda University,2010-11,genital_tract_problems,PctTotal,1.968197
Hywel Dda University,2010-11,renal_problems,PctTotal,0.773839
Hywel Dda University,2010-11,chronic_renal_failure,PctTotal,0.286559
Hywel Dda University,2010-11,sexually_transmitted_infections,PctTotal,0.0
Hywel Dda University,2010-11,other_problems_of_the_genito_urinary_system,PctTotal,1.464298
Hywel Dda University,2010-11,maternity_reproductive_health_total,PctTotal,3.389865
Hywel Dda University,2010-11,neonates_total,PctTotal,0.674129
Hywel Dda University,2010-11,poisoning_total,PctTotal,1.245947
Hywel Dda University,2010-11,healthy_individuals_includes_screening_total,PctTotal,2.790157
Hywel Dda University,2010-11,social_care_needs_total,PctTotal,0.628031
Hywel Dda University,2010-11,other_total,PctTotal,14.661042
Hywel Dda University,2010-11,general_medical_services,PctTotal,6.720192
Hywel Dda University,2010-11,open_access,PctTotal,1.579037
Hywel Dda University,2010-11,continuing_care,PctTotal,3.415587
Hywel Dda University,2010-11,other_phw_functions_3,PctTotal,0.454622
Hywel Dda University,2010-11,other_expenditure,PctTotal,2.491604
Hywel Dda University,2011-12,total,PctTotal,100.0
Hywel Dda University,2011-12,infectious_diseases_total,PctTotal,1.542309
Hywel Dda University,2011-12,cancers_tumours_total,PctTotal,7.206293
Hywel Dda University,2011-12,blood_disorders_total,PctTotal,0.727841
Hywel Dda University,2011-12,endocrine_nutritional_metabolic_problems_total,PctTotal,3.35335
Hywel Dda University,2011-12,diabetes,PctTotal,1.748937
Hywel Dda University,2011-12,other_endocrine_nutritional_and_metabolic_problems,PctTotal,1.604413
Hywel Dda University,2011-12,mental_health_problems_total,PctTotal,11.021364
Hywel Dda University,2011-12,general_mental_illness,PctTotal,6.364691
Hywel Dda University,2011-12,elderly_mental_illness,PctTotal,2.497818
Hywel Dda University,2011-12,child_adolescent_mental_health_services,PctTotal,0.57258
Hywel Dda University,2011-12,other_mental_health_problems,PctTotal,1.586275
Hywel Dda University,2011-12,learning_disability_problems_total,PctTotal,3.226239
Hywel Dda University,2011-12,neurological_system_problems_total,PctTotal,2.73869
Hywel Dda University,2011-12,eyevision_problems_total,PctTotal,2.381735
Hywel Dda University,2011-12,hearing_problems_total,PctTotal,0.382494
Hywel Dda University,2011-12,circulation_problems_total,PctTotal,8.725531
Hywel Dda University,2011-12,coronary_heart_disease,PctTotal,3.475963
Hywel Dda University,2011-12,cerebrovascular_disease,PctTotal,1.417229
Hywel Dda University,2011-12,other_problems_of_circulation,PctTotal,3.832338
Hywel Dda University,2011-12,respiratory_problems_total,PctTotal,5.880044
Hywel Dda University,2011-12,dental_problems_total,PctTotal,2.829816
Hywel Dda University,2011-12,gastro_intestinal_problems_total,PctTotal,6.608756
Hywel Dda University,2011-12,skin_problems_total,PctTotal,2.071648
Hywel Dda University,2011-12,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,7.312219
Hywel Dda University,2011-12,trauma_injuries_inc_burns_total,PctTotal,6.828733
Hywel Dda University,2011-12,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.794812
Hywel Dda University,2011-12,genital_tract_problems,PctTotal,2.113002
Hywel Dda University,2011-12,renal_problems,PctTotal,0.774274
Hywel Dda University,2011-12,chronic_renal_failure,PctTotal,0.255238
Hywel Dda University,2011-12,sexually_transmitted_infections,PctTotal,0.0
Hywel Dda University,2011-12,other_problems_of_the_genito_urinary_system,PctTotal,1.652298
Hywel Dda University,2011-12,maternity_reproductive_health_total,PctTotal,3.459276
Hywel Dda University,2011-12,neonates_total,PctTotal,0.772243
Hywel Dda University,2011-12,poisoning_total,PctTotal,1.233963
Hywel Dda University,2011-12,healthy_individuals_includes_screening_total,PctTotal,2.74225
Hywel Dda University,2011-12,social_care_needs_total,PctTotal,0.732049
Hywel Dda University,2011-12,other_total,PctTotal,13.428346
Hywel Dda University,2011-12,general_medical_services,PctTotal,6.343941
Hywel Dda University,2011-12,open_access,PctTotal,1.327991
Hywel Dda University,2011-12,continuing_care,PctTotal,2.907011
Hywel Dda University,2011-12,other_phw_functions_3,PctTotal,0.491978
Hywel Dda University,2011-12,other_expenditure,PctTotal,2.357425
Hywel Dda University,2012-13,total,PctTotal,100.0
Hywel Dda University,2012-13,infectious_diseases_total,PctTotal,1.337539
Hywel Dda University,2012-13,cancers_tumours_total,PctTotal,7.672779
Hywel Dda University,2012-13,blood_disorders_total,PctTotal,0.80454
Hywel Dda University,2012-13,endocrine_nutritional_metabolic_problems_total,PctTotal,3.375485
Hywel Dda University,2012-13,diabetes,PctTotal,1.711177
Hywel Dda University,2012-13,other_endocrine_nutritional_and_metabolic_problems,PctTotal,1.664337
Hywel Dda University,2012-13,mental_health_problems_total,PctTotal,10.552323
Hywel Dda University,2012-13,general_mental_illness,PctTotal,6.009431
Hywel Dda University,2012-13,elderly_mental_illness,PctTotal,2.474166
Hywel Dda University,2012-13,child_adolescent_mental_health_services,PctTotal,0.684946
Hywel Dda University,2012-13,other_mental_health_problems,PctTotal,1.383781
Hywel Dda University,2012-13,learning_disability_problems_total,PctTotal,3.465322
Hywel Dda University,2012-13,neurological_system_problems_total,PctTotal,3.856609
Hywel Dda University,2012-13,eyevision_problems_total,PctTotal,2.268627
Hywel Dda University,2012-13,hearing_problems_total,PctTotal,0.372145
Hywel Dda University,2012-13,circulation_problems_total,PctTotal,8.400824
Hywel Dda University,2012-13,coronary_heart_disease,PctTotal,2.608188
Hywel Dda University,2012-13,cerebrovascular_disease,PctTotal,1.468937
Hywel Dda University,2012-13,other_problems_of_circulation,PctTotal,4.323765
Hywel Dda University,2012-13,respiratory_problems_total,PctTotal,5.896136
Hywel Dda University,2012-13,dental_problems_total,PctTotal,2.790081
Hywel Dda University,2012-13,gastro_intestinal_problems_total,PctTotal,5.977312
Hywel Dda University,2012-13,skin_problems_total,PctTotal,2.290275
Hywel Dda University,2012-13,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,6.643204
Hywel Dda University,2012-13,trauma_injuries_inc_burns_total,PctTotal,6.731463
Hywel Dda University,2012-13,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.959272
Hywel Dda University,2012-13,genital_tract_problems,PctTotal,1.278848
Hywel Dda University,2012-13,renal_problems,PctTotal,1.632821
Hywel Dda University,2012-13,chronic_renal_failure,PctTotal,0.0
Hywel Dda University,2012-13,sexually_transmitted_infections,PctTotal,0.00577
Hywel Dda University,2012-13,other_problems_of_the_genito_urinary_system,PctTotal,2.041833
Hywel Dda University,2012-13,maternity_reproductive_health_total,PctTotal,3.317096
Hywel Dda University,2012-13,neonates_total,PctTotal,0.799496
Hywel Dda University,2012-13,poisoning_total,PctTotal,1.238655
Hywel Dda University,2012-13,healthy_individuals_includes_screening_total,PctTotal,2.186272
Hywel Dda University,2012-13,social_care_needs_total,PctTotal,0.798546
Hywel Dda University,2012-13,other_total,PctTotal,14.265999
Hywel Dda University,2012-13,general_medical_services,PctTotal,6.796251
Hywel Dda University,2012-13,open_access,PctTotal,1.962161
Hywel Dda University,2012-13,continuing_care,PctTotal,2.721221
Hywel Dda University,2012-13,other_phw_functions_3,PctTotal,0.766662
Hywel Dda University,2012-13,other_expenditure,PctTotal,2.019703
Hywel Dda University,2013-14,total,PctTotal,100.0
Hywel Dda University,2013-14,infectious_diseases_total,PctTotal,1.355905
Hywel Dda University,2013-14,cancers_tumours_total,PctTotal,7.691083
Hywel Dda University,2013-14,blood_disorders_total,PctTotal,0.834558
Hywel Dda University,2013-14,endocrine_nutritional_metabolic_problems_total,PctTotal,3.673381
Hywel Dda University,2013-14,diabetes,PctTotal,1.908207
Hywel Dda University,2013-14,other_endocrine_nutritional_and_metabolic_problems,PctTotal,1.765175
Hywel Dda University,2013-14,mental_health_problems_total,PctTotal,10.670122
Hywel Dda University,2013-14,general_mental_illness,PctTotal,5.589128
Hywel Dda University,2013-14,elderly_mental_illness,PctTotal,2.91566
